amount_paise,amount_log1p,payment_method,is_international,card_network,card_type,issuer,card_sub_type,payment_hour_utc,payment_day_of_week,outcome
2817,7.943783,upi,0,unknown,unknown,unknown,unknown,16,6,0
2620,7.871311,card,0,rupay,credit,indusind,consumer,4,6,0
4850,8.48694,netbanking,0,unknown,unknown,unknown,unknown,8,5,0
780,6.660575,upi,0,unknown,unknown,unknown,unknown,10,1,0
38178,10.550041,upi,0,unknown,unknown,unknown,unknown,4,4,1
954,6.861711,netbanking,0,unknown,unknown,unknown,unknown,4,0,0
240,5.484797,netbanking,0,unknown,unknown,unknown,unknown,23,4,0
1320,7.186144,card,0,visa,credit,hdfc,consumer,17,0,0
3564,8.178919,emi,0,unknown,unknown,unknown,unknown,15,0,0
3162,8.059276,pay_later,0,unknown,unknown,unknown,unknown,4,6,0
1888,7.543803,upi,0,unknown,unknown,unknown,unknown,19,5,0
4895,8.496174,pay_later,0,unknown,unknown,unknown,unknown,23,1,0
8872,9.090768,upi,0,unknown,unknown,unknown,unknown,22,0,0
15959,9.677841,upi,0,unknown,unknown,unknown,unknown,17,3,0
1227,7.113142,emi,0,unknown,unknown,unknown,unknown,7,0,0
4540,8.420903,upi,0,unknown,unknown,unknown,unknown,10,2,0
12955,9.469314,upi,0,unknown,unknown,unknown,unknown,3,4,0
12384,9.424241,pay_later,0,unknown,unknown,unknown,unknown,11,6,0
14331,9.57025,upi,0,unknown,unknown,unknown,unknown,5,4,0
1422,7.260523,pay_later,0,unknown,unknown,unknown,unknown,1,0,0
11495,9.349754,wallet,0,unknown,unknown,unknown,unknown,11,1,0
1350,7.2086,upi,0,unknown,unknown,unknown,unknown,9,3,0
7252,8.88917,netbanking,0,unknown,unknown,unknown,unknown,8,0,0
1375,7.226936,card,0,visa,debit,indusind,consumer,11,6,0
2079,7.640123,upi,0,unknown,unknown,unknown,unknown,20,4,0
4313,8.369621,upi,0,unknown,unknown,unknown,unknown,4,5,0
4470,8.405367,card,0,visa,credit,kotak_mahindra,consumer,14,6,0
14362,9.572411,card,0,mastercard,credit,yes_bank,consumer,10,6,0
9895,9.199886,upi,0,unknown,unknown,unknown,unknown,7,1,0
1807,7.499977,upi,0,unknown,unknown,unknown,unknown,6,2,0
1855,7.526179,upi,0,unknown,unknown,unknown,unknown,14,4,0
7610,8.93735,wallet,0,unknown,unknown,unknown,unknown,5,1,0
1613,7.386471,pay_later,0,unknown,unknown,unknown,unknown,15,1,0
11970,9.390242,upi,0,unknown,unknown,unknown,unknown,14,2,0
1422,7.260523,card,0,mastercard,debit,sbi,business,2,4,0
3149,8.055158,upi,0,unknown,unknown,unknown,unknown,16,6,0
9448,9.153664,emi,0,unknown,unknown,unknown,unknown,5,3,0
273,5.613128,netbanking,0,unknown,unknown,unknown,unknown,16,1,0
13916,9.540866,card,0,mastercard,debit,indusind,consumer,19,1,0
4668,8.4487,card,0,rupay,credit,axis,consumer,2,1,0
2703,7.902487,upi,0,unknown,unknown,unknown,unknown,22,2,0
3743,8.22791,upi,0,unknown,unknown,unknown,unknown,2,6,0
2983,8.00102,upi,0,unknown,unknown,unknown,unknown,9,1,0
3386,8.1277,upi,0,unknown,unknown,unknown,unknown,7,6,0
1856,7.526718,card,0,visa,debit,icici,consumer,6,1,0
4116,8.32288,netbanking,0,unknown,unknown,unknown,unknown,23,0,0
2372,7.77191,card,0,amex,debit,axis,consumer,9,5,0
4905,8.498214,upi,0,unknown,unknown,unknown,unknown,4,2,0
2347,7.761319,wallet,0,unknown,unknown,unknown,unknown,14,5,0
9169,9.123693,upi,1,unknown,unknown,unknown,unknown,14,1,1
6839,8.830543,upi,0,unknown,unknown,unknown,unknown,1,1,0
609,6.413459,card,0,visa,debit,axis,consumer,20,6,0
4111,8.321665,upi,0,unknown,unknown,unknown,unknown,2,5,0
9121,9.118444,card,0,visa,prepaid,rbl,consumer,22,6,0
6529,8.784162,pay_later,0,unknown,unknown,unknown,unknown,5,0,0
55491,10.923994,upi,0,unknown,unknown,unknown,unknown,9,5,0
13292,9.494993,upi,0,unknown,unknown,unknown,unknown,10,1,0
1637,7.401231,netbanking,0,unknown,unknown,unknown,unknown,16,6,0
2786,7.932721,card,0,mastercard,debit,rbl,consumer,23,0,0
470,6.154858,upi,0,unknown,unknown,unknown,unknown,5,0,0
2106,7.65302,card,0,visa,prepaid,kotak_mahindra,consumer,13,5,0
966,6.874198,upi,0,unknown,unknown,unknown,unknown,8,5,0
890,6.792344,upi,0,unknown,unknown,unknown,unknown,5,3,0
8294,9.023408,upi,0,unknown,unknown,unknown,unknown,20,4,0
3002,8.007367,card,0,mastercard,debit,icici,consumer,3,5,0
739,6.60665,upi,0,unknown,unknown,unknown,unknown,2,0,0
14858,9.606361,card,0,rupay,prepaid,hdfc,consumer,22,0,0
15190,9.628458,upi,0,unknown,unknown,unknown,unknown,23,4,0
4069,8.311398,wallet,0,unknown,unknown,unknown,unknown,22,6,0
1369,7.222566,netbanking,0,unknown,unknown,unknown,unknown,13,1,0
1971,7.586804,card,0,mastercard,debit,sbi,business,15,2,0
7297,8.895356,upi,0,unknown,unknown,unknown,unknown,18,6,0
5468,8.606851,card,0,mastercard,credit,yes_bank,consumer,19,5,0
4695,8.454466,netbanking,0,unknown,unknown,unknown,unknown,2,1,0
4193,8.34141,wallet,0,unknown,unknown,unknown,unknown,4,3,1
19104,9.857705,upi,0,unknown,unknown,unknown,unknown,10,5,0
6224,8.736329,netbanking,0,unknown,unknown,unknown,unknown,18,0,1
1918,7.559559,card,0,rupay,credit,kotak_mahindra,consumer,10,1,0
4222,8.348301,card,0,rupay,credit,hdfc,consumer,7,4,0
4565,8.426393,emi,0,unknown,unknown,unknown,unknown,19,0,0
3337,8.113127,card,0,rupay,credit,sbi,consumer,17,4,0
1506,7.317876,pay_later,0,unknown,unknown,unknown,unknown,20,3,0
13478,9.508888,card,0,rupay,credit,icici,business,15,4,0
15169,9.627075,card,0,mastercard,debit,sbi,consumer,6,1,0
4370,8.382747,card,0,amex,prepaid,sbi,consumer,21,0,0
546,6.304449,netbanking,0,unknown,unknown,unknown,unknown,5,3,0
1027,6.93537,card,0,mastercard,credit,icici,consumer,15,0,0
1092,6.996681,card,0,rupay,debit,hdfc,business,15,6,0
2173,7.684324,upi,0,unknown,unknown,unknown,unknown,22,0,0
936,6.842683,card,0,visa,credit,sbi,business,22,1,0
4419,8.393895,card,1,visa,debit,kotak_mahindra,consumer,14,5,0
46546,10.748218,upi,0,unknown,unknown,unknown,unknown,18,2,1
1870,7.534228,wallet,0,unknown,unknown,unknown,unknown,16,0,0
4998,8.516993,upi,0,unknown,unknown,unknown,unknown,3,5,0
8190,9.010791,netbanking,0,unknown,unknown,unknown,unknown,19,3,0
10715,9.279493,netbanking,0,unknown,unknown,unknown,unknown,9,1,0
2805,7.939515,card,0,rupay,credit,kotak_mahindra,consumer,18,0,0
5569,8.62515,netbanking,0,unknown,unknown,unknown,unknown,1,0,0
624,6.437752,upi,0,unknown,unknown,unknown,unknown,21,5,0
10514,9.260558,upi,0,unknown,unknown,unknown,unknown,13,1,0
849,6.745236,pay_later,0,unknown,unknown,unknown,unknown,16,5,0
715,6.57368,upi,0,unknown,unknown,unknown,unknown,3,5,0
870,6.769642,upi,1,unknown,unknown,unknown,unknown,5,0,0
381,5.945421,upi,0,unknown,unknown,unknown,unknown,17,4,0
852,6.74876,upi,0,unknown,unknown,unknown,unknown,21,6,0
19418,9.874007,emi,0,unknown,unknown,unknown,unknown,9,1,0
24547,10.108386,card,0,mastercard,credit,yes_bank,consumer,5,0,0
13759,9.529521,card,0,rupay,credit,hdfc,consumer,3,3,0
537,6.287859,wallet,0,unknown,unknown,unknown,unknown,23,4,0
6278,8.744966,upi,0,unknown,unknown,unknown,unknown,9,4,0
11715,9.368711,upi,0,unknown,unknown,unknown,unknown,10,5,0
2901,7.973155,netbanking,0,unknown,unknown,unknown,unknown,16,6,0
6236,8.738255,wallet,0,unknown,unknown,unknown,unknown,3,5,0
14406,9.575469,card,0,rupay,debit,yes_bank,consumer,2,2,1
1070,6.976348,card,0,rupay,debit,indusind,consumer,23,6,0
3678,8.210396,emi,0,unknown,unknown,unknown,unknown,14,0,0
654,6.484635,upi,0,unknown,unknown,unknown,unknown,8,2,0
1536,7.337588,card,0,mastercard,credit,rbl,consumer,1,6,0
1692,7.434257,netbanking,0,unknown,unknown,unknown,unknown,23,3,0
2814,7.942718,wallet,0,unknown,unknown,unknown,unknown,22,3,0
1355,7.212294,card,0,visa,debit,icici,consumer,16,1,0
5071,8.53149,upi,0,unknown,unknown,unknown,unknown,14,0,0
628,6.444131,pay_later,0,unknown,unknown,unknown,unknown,12,1,0
34544,10.450018,upi,0,unknown,unknown,unknown,unknown,9,4,0
2363,7.76811,card,0,rupay,credit,rbl,consumer,9,4,0
4526,8.417815,pay_later,0,unknown,unknown,unknown,unknown,8,6,0
1256,7.136483,card,0,rupay,credit,sbi,consumer,7,5,0
4886,8.494334,wallet,0,unknown,unknown,unknown,unknown,21,0,0
4723,8.460411,netbanking,0,unknown,unknown,unknown,unknown,20,0,0
5784,8.663024,card,0,visa,debit,sbi,consumer,14,2,0
11788,9.374922,upi,0,unknown,unknown,unknown,unknown,6,1,0
1755,7.470794,card,0,visa,debit,sbi,consumer,1,2,0
19026,9.853614,upi,0,unknown,unknown,unknown,unknown,21,5,0
4803,8.477204,wallet,0,unknown,unknown,unknown,unknown,9,4,0
1580,7.365813,upi,0,unknown,unknown,unknown,unknown,7,3,0
1170,7.065613,upi,0,unknown,unknown,unknown,unknown,4,4,0
16052,9.683651,emi,0,unknown,unknown,unknown,unknown,8,3,0
3622,8.195058,netbanking,0,unknown,unknown,unknown,unknown,7,4,0
9007,9.105868,card,0,rupay,debit,yes_bank,consumer,12,3,0
4636,8.441823,pay_later,0,unknown,unknown,unknown,unknown,1,3,0
14564,9.586377,upi,0,unknown,unknown,unknown,unknown,7,2,0
1048,6.955593,upi,0,unknown,unknown,unknown,unknown,3,0,0
30242,10.31702,card,1,mastercard,credit,sbi,consumer,14,1,1
987,6.895683,upi,0,unknown,unknown,unknown,unknown,16,4,0
1399,7.244228,upi,0,unknown,unknown,unknown,unknown,12,1,0
7926,8.97803,card,1,rupay,debit,hdfc,consumer,15,2,0
4529,8.418477,card,0,rupay,credit,sbi,consumer,12,1,0
2033,7.61776,upi,0,unknown,unknown,unknown,unknown,23,5,0
12730,9.451795,upi,0,unknown,unknown,unknown,unknown,2,0,0
4803,8.477204,card,0,visa,credit,rbl,consumer,3,0,0
3267,8.091933,card,0,rupay,credit,hdfc,consumer,0,2,0
1152,7.050123,card,0,rupay,credit,yes_bank,consumer,7,3,0
39654,10.587972,card,1,visa,credit,rbl,consumer,1,0,1
25194,10.134401,emi,0,unknown,unknown,unknown,unknown,14,6,0
23282,10.055479,card,0,rupay,credit,icici,consumer,6,5,0
10910,9.297527,wallet,0,unknown,unknown,unknown,unknown,10,3,0
16753,9.726392,upi,0,unknown,unknown,unknown,unknown,12,1,0
8200,9.012011,upi,0,unknown,unknown,unknown,unknown,14,4,0
4116,8.32288,upi,1,unknown,unknown,unknown,unknown,8,4,0
1487,7.305188,upi,0,unknown,unknown,unknown,unknown,21,1,0
17096,9.746658,card,0,rupay,debit,sbi,consumer,15,0,0
710,6.566672,pay_later,0,unknown,unknown,unknown,unknown,14,0,0
2118,7.6587,upi,0,unknown,unknown,unknown,unknown,8,3,0
3236,8.082402,card,1,rupay,debit,axis,consumer,12,0,0
2607,7.866339,upi,0,unknown,unknown,unknown,unknown,5,0,0
8818,9.084664,card,0,mastercard,credit,axis,business,23,3,0
8579,9.057189,upi,0,unknown,unknown,unknown,unknown,10,5,0
553,6.317165,upi,0,unknown,unknown,unknown,unknown,12,4,0
2470,7.812378,netbanking,0,unknown,unknown,unknown,unknown,9,5,0
1808,7.500529,card,0,rupay,debit,hdfc,business,15,4,0
8620,9.061956,netbanking,0,unknown,unknown,unknown,unknown,18,3,0
55823,10.929959,upi,0,unknown,unknown,unknown,unknown,10,4,1
1244,7.126891,card,0,visa,debit,rbl,consumer,12,1,0
2556,7.84659,upi,0,unknown,unknown,unknown,unknown,21,2,0
3323,8.108924,card,0,mastercard,credit,rbl,consumer,19,4,0
1443,7.275172,card,0,visa,credit,kotak_mahindra,consumer,13,0,0
1162,7.058758,upi,0,unknown,unknown,unknown,unknown,12,5,0
14815,9.603463,upi,0,unknown,unknown,unknown,unknown,8,0,1
1985,7.593878,card,0,amex,debit,kotak_mahindra,consumer,2,0,0
3514,8.164795,card,0,mastercard,credit,yes_bank,consumer,21,0,0
10042,9.214631,upi,0,unknown,unknown,unknown,unknown,15,2,0
971,6.879356,card,0,visa,credit,axis,consumer,4,1,0
2196,7.694848,emi,0,unknown,unknown,unknown,unknown,0,1,0
2403,7.784889,upi,1,unknown,unknown,unknown,unknown,13,1,0
15016,9.616938,netbanking,0,unknown,unknown,unknown,unknown,11,4,0
1760,7.473637,card,1,rupay,prepaid,yes_bank,consumer,18,1,0
4771,8.470521,wallet,0,unknown,unknown,unknown,unknown,15,0,0
18661,9.834245,netbanking,0,unknown,unknown,unknown,unknown,14,5,0
1178,7.072422,netbanking,0,unknown,unknown,unknown,unknown,9,5,0
4141,8.328934,card,0,visa,debit,kotak_mahindra,consumer,21,0,0
5700,8.648397,upi,0,unknown,unknown,unknown,unknown,4,5,0
3842,8.254009,card,1,amex,credit,indusind,consumer,1,0,0
2263,7.724888,upi,0,unknown,unknown,unknown,unknown,6,0,0
7492,8.921725,card,0,mastercard,credit,indusind,consumer,17,1,0
2411,7.788212,netbanking,0,unknown,unknown,unknown,unknown,9,1,0
1427,7.26403,card,0,visa,debit,icici,consumer,1,5,0
1732,7.457609,card,0,visa,credit,icici,consumer,7,4,0
4524,8.417373,upi,0,unknown,unknown,unknown,unknown,16,6,0
4313,8.369621,emi,0,unknown,unknown,unknown,unknown,4,2,0
12041,9.396156,netbanking,0,unknown,unknown,unknown,unknown,6,4,0
2323,7.751045,card,0,visa,credit,indusind,consumer,2,1,0
6756,8.818334,upi,0,unknown,unknown,unknown,unknown,4,6,0
898,6.801283,emi,0,unknown,unknown,unknown,unknown,12,6,0
7481,8.920255,netbanking,0,unknown,unknown,unknown,unknown,10,2,1
1203,7.093405,netbanking,0,unknown,unknown,unknown,unknown,1,0,0
5079,8.533067,upi,0,unknown,unknown,unknown,unknown,16,4,0
794,6.678342,card,0,mastercard,credit,hdfc,consumer,21,2,0
11447,9.34557,netbanking,0,unknown,unknown,unknown,unknown,12,6,1
1323,7.188413,upi,0,unknown,unknown,unknown,unknown,1,0,0
924,6.829794,card,0,mastercard,debit,sbi,consumer,9,5,0
13581,9.516501,card,0,visa,credit,hdfc,consumer,9,1,0
3877,8.263075,card,0,mastercard,debit,kotak_mahindra,consumer,14,5,0
1829,7.512071,netbanking,0,unknown,unknown,unknown,unknown,7,5,0
5274,8.570734,upi,0,unknown,unknown,unknown,unknown,2,5,0
6914,8.841448,emi,0,unknown,unknown,unknown,unknown,21,1,0
1020,6.928538,netbanking,0,unknown,unknown,unknown,unknown,2,5,0
4270,8.359603,netbanking,0,unknown,unknown,unknown,unknown,11,1,0
21523,9.976924,card,0,rupay,debit,indusind,business,21,3,0
8969,9.101641,wallet,0,unknown,unknown,unknown,unknown,17,0,0
39658,10.588073,upi,0,unknown,unknown,unknown,unknown,17,6,0
1786,7.488294,upi,0,unknown,unknown,unknown,unknown,7,2,0
810,6.698268,upi,0,unknown,unknown,unknown,unknown,12,4,0
4922,8.501673,upi,0,unknown,unknown,unknown,unknown,9,6,0
15075,9.620859,card,0,rupay,credit,yes_bank,consumer,9,3,0
552,6.315358,wallet,0,unknown,unknown,unknown,unknown,8,5,0
6921,8.84246,upi,0,unknown,unknown,unknown,unknown,0,0,0
975,6.883463,card,0,visa,debit,kotak_mahindra,consumer,15,1,0
3953,8.282483,wallet,0,unknown,unknown,unknown,unknown,11,2,0
714,6.572283,card,0,mastercard,credit,hdfc,consumer,22,1,0
1481,7.301148,pay_later,0,unknown,unknown,unknown,unknown,16,4,0
2081,7.641084,emi,0,unknown,unknown,unknown,unknown,15,5,1
2330,7.754053,upi,0,unknown,unknown,unknown,unknown,14,3,0
2220,7.705713,upi,0,unknown,unknown,unknown,unknown,9,3,0
2946,7.988543,netbanking,0,unknown,unknown,unknown,unknown,0,1,0
18059,9.801455,upi,0,unknown,unknown,unknown,unknown,5,3,0
3059,8.02617,pay_later,0,unknown,unknown,unknown,unknown,8,2,0
17868,9.790823,card,0,rupay,debit,sbi,consumer,22,4,0
3829,8.25062,card,0,visa,prepaid,hdfc,consumer,0,6,0
2649,7.882315,card,0,rupay,prepaid,axis,consumer,17,4,0
7602,8.936298,card,0,visa,debit,icici,consumer,19,5,0
930,6.836259,upi,0,unknown,unknown,unknown,unknown,7,5,0
3552,8.175548,card,1,rupay,debit,kotak_mahindra,consumer,0,4,0
21435,9.972827,upi,0,unknown,unknown,unknown,unknown,13,6,0
764,6.639876,emi,0,unknown,unknown,unknown,unknown,7,1,0
598,6.395262,netbanking,0,unknown,unknown,unknown,unknown,17,6,0
3971,8.287025,netbanking,0,unknown,unknown,unknown,unknown,2,5,0
1597,7.376508,card,0,mastercard,debit,icici,consumer,9,3,0
7685,8.947156,upi,0,unknown,unknown,unknown,unknown,5,0,0
2772,7.927685,card,0,mastercard,prepaid,icici,consumer,17,0,0
1919,7.56008,card,1,mastercard,debit,icici,consumer,1,1,0
535,6.284134,card,0,rupay,credit,hdfc,consumer,15,4,0
5278,8.571492,netbanking,0,unknown,unknown,unknown,unknown,6,1,0
46036,10.737201,wallet,0,unknown,unknown,unknown,unknown,10,4,1
3970,8.286773,emi,0,unknown,unknown,unknown,unknown,12,6,0
9510,9.160204,netbanking,0,unknown,unknown,unknown,unknown,17,1,0
14189,9.560293,netbanking,0,unknown,unknown,unknown,unknown,20,1,1
4287,8.363576,netbanking,0,unknown,unknown,unknown,unknown,11,0,0
11574,9.356603,netbanking,0,unknown,unknown,unknown,unknown,18,4,0
2250,7.71913,wallet,0,unknown,unknown,unknown,unknown,11,4,0
1739,7.46164,upi,0,unknown,unknown,unknown,unknown,16,0,0
2060,7.630947,upi,0,unknown,unknown,unknown,unknown,19,2,0
1591,7.372746,wallet,0,unknown,unknown,unknown,unknown,9,2,0
10909,9.297435,card,0,mastercard,debit,yes_bank,consumer,7,4,0
2094,7.647309,upi,0,unknown,unknown,unknown,unknown,21,5,0
8706,9.071883,card,0,mastercard,debit,kotak_mahindra,consumer,1,5,0
12690,9.448648,card,0,visa,credit,kotak_mahindra,consumer,11,2,0
1694,7.435438,upi,0,unknown,unknown,unknown,unknown,19,6,0
4207,8.344743,card,0,rupay,debit,axis,consumer,8,3,0
4252,8.35538,card,0,visa,debit,rbl,consumer,9,0,0
4699,8.455318,upi,0,unknown,unknown,unknown,unknown,16,1,0
13994,9.546455,netbanking,0,unknown,unknown,unknown,unknown,23,0,0
13178,9.48638,card,0,visa,prepaid,icici,consumer,17,5,0
19009,9.85272,netbanking,0,unknown,unknown,unknown,unknown,8,4,0
7049,8.860783,upi,0,unknown,unknown,unknown,unknown,0,2,0
354,5.872118,card,0,rupay,prepaid,icici,consumer,1,0,0
5256,8.567316,card,0,rupay,debit,icici,consumer,6,2,0
1486,7.304516,netbanking,0,unknown,unknown,unknown,unknown,14,5,0
5859,8.675905,netbanking,0,unknown,unknown,unknown,unknown,11,5,0
3307,8.104099,card,0,visa,prepaid,rbl,consumer,16,2,0
961,6.869014,card,0,rupay,credit,rbl,consumer,22,5,0
1744,7.46451,card,0,rupay,credit,yes_bank,consumer,12,6,0
4375,8.38389,pay_later,0,unknown,unknown,unknown,unknown,18,2,0
1650,7.409136,upi,0,unknown,unknown,unknown,unknown,23,3,0
716,6.575076,upi,0,unknown,unknown,unknown,unknown,11,1,0
5808,8.667164,card,0,visa,debit,sbi,consumer,3,5,0
17900,9.792612,card,0,rupay,debit,icici,consumer,11,3,0
12881,9.463586,upi,0,unknown,unknown,unknown,unknown,3,1,0
2285,7.734559,upi,0,unknown,unknown,unknown,unknown,2,5,0
8449,9.041922,netbanking,0,unknown,unknown,unknown,unknown,8,4,0
1116,7.018402,card,0,mastercard,credit,kotak_mahindra,business,1,4,0
5338,8.582794,card,0,visa,debit,kotak_mahindra,consumer,2,6,0
1703,7.440734,netbanking,0,unknown,unknown,unknown,unknown,17,2,0
2934,7.984463,card,0,mastercard,debit,yes_bank,consumer,1,5,0
2345,7.760467,card,0,rupay,debit,indusind,consumer,20,1,0
2080,7.640604,upi,0,unknown,unknown,unknown,unknown,21,1,0
706,6.561031,netbanking,0,unknown,unknown,unknown,unknown,5,1,0
4977,8.512783,card,0,mastercard,debit,sbi,consumer,6,1,0
1653,7.410952,emi,0,unknown,unknown,unknown,unknown,2,2,0
640,6.463029,card,0,mastercard,credit,hdfc,consumer,1,5,0
22010,9.999298,upi,0,unknown,unknown,unknown,unknown,0,2,1
3633,8.198089,upi,0,unknown,unknown,unknown,unknown,18,4,0
967,6.875232,netbanking,0,unknown,unknown,unknown,unknown,20,2,0
10323,9.242227,card,0,visa,debit,rbl,consumer,3,5,0
6640,8.801018,upi,0,unknown,unknown,unknown,unknown,6,1,0
1682,7.428333,upi,0,unknown,unknown,unknown,unknown,21,3,0
16768,9.727287,card,0,rupay,debit,axis,business,4,3,0
20063,9.906682,emi,0,unknown,unknown,unknown,unknown,0,2,1
5324,8.580168,card,0,rupay,credit,rbl,consumer,11,6,0
3487,8.157084,wallet,0,unknown,unknown,unknown,unknown,9,2,0
5253,8.566745,upi,0,unknown,unknown,unknown,unknown,12,1,0
2476,7.814803,upi,0,unknown,unknown,unknown,unknown,16,1,0
2025,7.613819,card,1,mastercard,credit,kotak_mahindra,consumer,2,0,0
1667,7.419381,card,1,mastercard,debit,icici,consumer,13,5,1
3118,8.045268,netbanking,0,unknown,unknown,unknown,unknown,16,5,0
1608,7.383368,upi,0,unknown,unknown,unknown,unknown,20,5,0
8741,9.075894,card,0,rupay,prepaid,indusind,consumer,7,2,1
1992,7.597396,upi,0,unknown,unknown,unknown,unknown,15,0,0
3374,8.124151,pay_later,0,unknown,unknown,unknown,unknown,10,3,0
25557,10.148706,upi,0,unknown,unknown,unknown,unknown,18,3,0
503,6.222576,card,0,visa,debit,sbi,consumer,22,5,0
1605,7.381502,upi,0,unknown,unknown,unknown,unknown,0,2,0
12331,9.419953,card,0,amex,debit,axis,consumer,5,6,0
10562,9.265113,wallet,0,unknown,unknown,unknown,unknown,16,3,0
1689,7.432484,card,0,amex,credit,sbi,consumer,10,2,0
29753,10.300719,upi,0,unknown,unknown,unknown,unknown,8,1,0
67233,11.115934,card,0,rupay,credit,icici,consumer,23,0,0
955,6.862758,upi,0,unknown,unknown,unknown,unknown,10,1,0
13571,9.515764,upi,0,unknown,unknown,unknown,unknown,17,2,0
1679,7.426549,card,1,mastercard,credit,sbi,consumer,5,0,0
3949,8.281471,card,1,mastercard,credit,hdfc,business,6,4,1
452,6.115892,wallet,0,unknown,unknown,unknown,unknown,21,6,0
4188,8.340217,card,0,visa,credit,icici,consumer,2,5,0
2032,7.617268,upi,0,unknown,unknown,unknown,unknown,18,2,0
2305,7.74327,card,1,mastercard,debit,axis,consumer,15,0,0
5743,8.655911,card,0,visa,debit,rbl,consumer,11,4,0
2441,7.800573,upi,0,unknown,unknown,unknown,unknown,6,1,0
8281,9.02184,upi,0,unknown,unknown,unknown,unknown,23,3,0
10096,9.219994,pay_later,0,unknown,unknown,unknown,unknown,2,0,0
3349,8.116716,wallet,0,unknown,unknown,unknown,unknown,22,5,0
6774,8.820995,upi,0,unknown,unknown,unknown,unknown,18,0,0
5042,8.525756,upi,0,unknown,unknown,unknown,unknown,5,3,0
819,6.709304,netbanking,0,unknown,unknown,unknown,unknown,6,6,0
8297,9.02377,upi,0,unknown,unknown,unknown,unknown,23,0,1
4687,8.452761,netbanking,0,unknown,unknown,unknown,unknown,18,3,0
2254,7.720905,upi,0,unknown,unknown,unknown,unknown,20,0,0
9149,9.121509,card,0,visa,debit,axis,consumer,11,4,0
11113,9.315961,card,0,visa,debit,yes_bank,consumer,17,4,0
14591,9.588229,upi,0,unknown,unknown,unknown,unknown,17,1,0
19390,9.872564,upi,0,unknown,unknown,unknown,unknown,19,1,0
3934,8.277666,netbanking,0,unknown,unknown,unknown,unknown,6,0,0
643,6.467699,card,1,rupay,credit,indusind,business,4,4,1
6257,8.741616,card,0,rupay,credit,kotak_mahindra,consumer,17,6,1
9785,9.188708,card,0,rupay,prepaid,indusind,consumer,1,6,0
5165,8.549854,pay_later,0,unknown,unknown,unknown,unknown,20,3,0
9744,9.18451,upi,0,unknown,unknown,unknown,unknown,10,3,0
